,airline,airlineId,sourceAirport,destAirport,codeShare,stops,equipment,idx_source,idx_dest
24944,UA,5209,SLC,LAX,Y,0,CR7 CRJ,2056,938
24945,US,5265,SLC,LAX,,0,CR7,2056,938
24946,WN,4547,SLC,LAX,,0,73C 733 73W,2056,938
24947,AA,24,SMF,LAX,Y,0,CRJ,407,938
24948,AS,439,SMF,LAX,Y,0,CRJ,407,938
24949,DL,2009,SMF,LAX,Y,0,CR7 CR9,407,938
24950,FL,1316,SMF,LAX,Y,0,73W,407,938
24951,UA,5209,SMF,LAX,Y,0,CR7 CRJ,407,938
24952,US,5265,SMF,LAX,Y,0,CRJ,407,938
24953,WN,4547,SMF,LAX,,0,73C 73W 733 73H 738,407,938
24954,AA,24,STS,LAX,Y,0,DH4,301,938
24955,AS,439,STS,LAX,Y,0,DH4,301,938
24956,AA,24,TUS,LAX,Y,0,CRJ,2931,938
24957,AS,439,TUS,LAX,Y,0,CRJ,2931,938
24958,FL,1316,TUS,LAX,Y,0,73C,2931,938
24959,UA,5209,TUS,LAX,Y,0,CR7 CRJ,2931,938
24960,US,5265,TUS,LAX,,0,CRJ,2931,938
24961,WN,4547,TUS,LAX,,0,73C 73W 733 73H,2931,938
24962,UA,5209,YUM,LAX,Y,0,EM2,931,938
24963,FL,1316,MDW,LAX,Y,0,73W 73H,1117,938
24964,WN,4547,MDW,LAX,,0,73W 73H,1117,938
24965,UA,5209,DGO,LAX,Y,0,ERJ,3228,938
24966,G4,35,BLI,LAX,,0,M80,1573,938
24967,AS,439,LTO,LAX,Y,0,DH4,1525,938
24968,ZK,2607,IGM,LAX,,0,BE1,2010,938
24969,G4,35,PVU,LAX,,0,319,424,938
24970,UA,5209,SMX,LAX,Y,0,EM2,1426,938
24971,NZ,345,RAR,LAX,,0,763,3029,938
24972,US,5265,RAR,LAX,Y,0,763,3029,938
24973,UA,5209,ITO,LAX,,0,738,2550,938
24974,UA,5209,ASE,LAX,Y,0,CR7,677,938
24975,UA,5209,CLD,LAX,Y,0,EM2,2972,938
24976,Y4,5325,UPN,LAX,,0,320 319,271,938
24977,ZK,2607,MCE,LAX,,0,BE1,2012,938
24978,ZK,2607,PRC,LAX,,0,BE1,476,938
24979,ZK,2607,VIS,LAX,,0,BE1,2590,938
24980,AA,24,LIM,MIA,,0,757 763,2875,927
24981,AV,515,LIM,MIA,,0,330,2875,927
24982,LA,3200,LIM,MIA,,0,320,2875,927
24983,UA,5209,LIM,MIA,Y,0,330,2875,927
24984,US,5265,LIM,MIA,,0,757 763,2875,927
24985,AA,24,BOG,MIA,,0,757 763,405,927
24986,AV,515,BOG,MIA,,0,330 319,405,927
24987,LA,3200,BOG,MIA,Y,0,757 763,405,927
24988,UA,5209,BOG,MIA,Y,0,330,405,927
24989,US,5265,BOG,MIA,,0,757 330 763,405,927
24990,AA,24,CLO,MIA,,0,738,261,927
24991,AV,515,CLO,MIA,,0,319 318 320,261,927
24992,LA,3200,CLO,MIA,Y,0,738,261,927
24993,UA,5209,CLO,MIA,Y,0,319 318 320,261,927
24994,US,5265,CLO,MIA,,0,738 319 318 320,261,927
24995,AA,24,GYE,MIA,,0,738 763 757,3277,927
24996,XL,1034,GYE,MIA,Y,0,738 763 757,3277,927
24997,AA,24,UIO,MIA,,0,757,2406,927
24998,XL,1034,UIO,MIA,,0,763,2406,927
24999,LX,4559,ZRH,MIA,,0,333,56,927
25000,UA,5209,ZRH,MIA,Y,0,333,56,927
25001,AA,24,BSB,MIA,,0,757 763,3239,927
25002,JJ,4867,BSB,MIA,,0,757 763,3239,927
25003,US,5265,BSB,MIA,,0,757,3239,927
25004,AA,24,GIG,MIA,,0,763,1269,927
25005,JJ,4867,GIG,MIA,,0,763,1269,927
25006,US,5265,GIG,MIA,,0,763,1269,927
25007,AA,24,GRU,MIA,,0,773 777,23,927
25008,JJ,4867,GRU,MIA,,0,773 777,23,927
25009,US,5265,GRU,MIA,,0,777,23,927
25010,AA,24,SSA,MIA,,0,757,1293,927
25011,JJ,4867,SSA,MIA,,0,757,1293,927
25012,US,5265,SSA,MIA,,0,757,1293,927
25013,AA,24,ORD,MIA,,0,738 763,140,927
25014,UA,5209,ORD,MIA,Y,0,CR7,140,927
25015,US,5265,ORD,MIA,,0,738 763,140,927
25016,AA,24,STL,MIA,,0,738,1565,927
25017,US,5265,STL,MIA,,0,738,1565,927
25018,AA,24,BCN,MIA,,0,763,1552,927
25019,AY,2350,BCN,MIA,,0,763,1552,927
25020,BA,1355,BCN,MIA,Y,0,763,1552,927
25021,IB,2822,BCN,MIA,Y,0,763,1552,927
25022,US,5265,BCN,MIA,,0,763,1552,927
25023,AA,24,YUL,MIA,,0,738,2021,927
25024,US,5265,YUL,MIA,,0,738,2021,927
25025,WS,5416,YUL,MIA,Y,0,738,2021,927
25026,AA,24,DUS,MIA,Y,0,330,2540,927
25027,AB,214,DUS,MIA,,0,332,2540,927
25028,AA,24,TXL,MIA,Y,0,330,2589,927
25029,AB,214,TXL,MIA,,0,332,2589,927
25030,AA,24,ATL,MIA,,0,738,2170,927
25031,AF,137,ATL,MIA,Y,0,M90 757 320,2170,927
25032,AM,321,ATL,MIA,Y,0,M90,2170,927
25033,AS,439,ATL,MIA,Y,0,757 320 73H,2170,927
25034,AZ,596,ATL,MIA,Y,0,M88 757 M90 73H,2170,927
25035,BA,1355,ATL,MIA,Y,0,738 ERD,2170,927
25036,DL,2009,ATL,MIA,,0,M88 M90 757 320 73H ,2170,927
25037,IB,2822,ATL,MIA,Y,0,738,2170,927
25038,KL,3090,ATL,MIA,Y,0,757 320,2170,927
25039,US,5265,ATL,MIA,Y,0,738 ERD ER4,2170,927
25040,VA,5360,ATL,MIA,Y,0,M88 M90 757 320 73H,2170,927
25041,VS,5347,ATL,MIA,Y,0,757 320,2170,927
25042,AA,24,ELH,MIA,Y,0,ER4,391,927
25043,US,5265,ELH,MIA,,0,ER4,391,927
25044,AA,24,EYW,MIA,Y,0,ERD,1039,927
25045,US,5265,EYW,MIA,,0,ERD,1039,927
25046,AA,24,FPO,MIA,Y,0,ER4 ERD,521,927
25047,US,5265,FPO,MIA,,0,ER4 ERD,521,927
25048,AA,24,GGT,MIA,Y,0,ER4,2054,927
25049,US,5265,GGT,MIA,,0,ER4,2054,927
25050,AA,24,GNV,MIA,Y,0,ER4,1872,927
25051,US,5265,GNV,MIA,,0,ER4,1872,927
25052,AA,24,JAX,MIA,Y,0,ER4 ERD,999,927
25053,US,5265,JAX,MIA,,0,ER4 ERD,999,927
25054,AA,24,MCO,MIA,,0,757 738,2783,927
25055,US,5265,MCO,MIA,,0,757 738,2783,927
25056,AA,24,MHH,MIA,Y,0,ERD,2778,927
25057,US,5265,MHH,MIA,,0,ERD,2778,927
25058,AA,24,PNS,MIA,Y,0,ER4,802,927
25059,US,5265,PNS,MIA,,0,ER4,802,927
25060,AA,24,TLH,MIA,Y,0,ERD ER4,1167,927
25061,US,5265,TLH,MIA,,0,ERD ER4,1167,927
25062,AA,24,TPA,MIA,,0,738,3008,927
25063,US,5265,TPA,MIA,,0,738,3008,927
25064,7I,18944,AUA,MIA,,0,M83,1952,927
25065,8I,3534,AUA,MIA,,0,M82,1952,927
25066,AA,24,AUA,MIA,,0,738,1952,927
25067,PY,4752,AUA,MIA,,0,733,1952,927
25068,US,5265,AUA,MIA,,0,738,1952,927
25069,7I,18944,CUR,MIA,,0,M83,730,927
25070,AA,24,CUR,MIA,,0,738,730,927
25071,US,5265,CUR,MIA,,0,738,730,927
25072,AA,24,MAR,MIA,,0,757,1652,927
25073,AA,24,ANU,MIA,,0,738,2337,927
25074,US,5265,ANU,MIA,,0,738,2337,927
25075,AA,24,FDF,MIA,,0,738,2317,927
25076,US,5265,FDF,MIA,,0,738,2317,927
25077,AA,24,PTP,MIA,,0,738,2794,927
25078,US,5265,PTP,MIA,,0,738,2794,927
25079,AA,24,SDQ,MIA,,0,757 763,943,927
25080,DL,2009,SDQ,MIA,Y,0,738,943,927
25081,G3,1790,SDQ,MIA,,0,738,943,927
25082,US,5265,SDQ,MIA,,0,757 763,943,927
25083,AA,24,SXM,MIA,,0,757 738,2079,927
25084,US,5265,SXM,MIA,,0,757 738,2079,927
25085,AA,24,LAS,MIA,,0,757 738,3262,927
25086,US,5265,LAS,MIA,,0,738,3262,927
25087,AA,24,LAX,MIA,,0,757 777 763 738,938,927
25088,AS,439,LAX,MIA,Y,0,757 777 763 738,938,927
25089,DL,2009,LAX,MIA,,0,738,938,927
25090,US,5265,LAX,MIA,,0,757 777 763 738,938,927
25091,UN,5067,VKO,MIA,,0,777,2205,927
25092,AA,24,DFW,MIA,,0,738 763 757,2188,927
25093,US,5265,DFW,MIA,,0,738 763 757,2188,927
25094,4M,3201,EZE,MIA,,0,777 763,3131,927
25095,AA,24,EZE,MIA,,0,777,3131,927
25096,AR,412,EZE,MIA,,0,340 330,3131,927
25097,AA,24,JFK,MIA,,0,757 763 738,1955,927
25098,DL,2009,JFK,MIA,,0,73H M88 738 319,1955,927
25099,US,5265,JFK,MIA,,0,757 738,1955,927
25100,4M,3201,PUJ,MIA,,0,763,576,927
25101,AA,24,PUJ,MIA,,0,738 757,576,927
25102,LA,3200,PUJ,MIA,,0,763,576,927
25103,US,5265,PUJ,MIA,,0,738,576,927
25104,AA,24,CUN,MIA,,0,738 757,500,927
25105,LA,3200,CUN,MIA,,0,763,500,927
25106,US,5265,CUN,MIA,,0,738,500,927
25107,AA,24,CZM,MIA,,0,738,1214,927
25108,US,5265,CZM,MIA,,0,738,1214,927
25109,AA,24,GUA,MIA,,0,738,2921,927
25110,AV,515,GUA,MIA,,0,E90,2921,927
25111,UA,5209,GUA,MIA,Y,0,E90,2921,927
25112,US,5265,GUA,MIA,,0,738 E90,2921,927
25113,4O,17885,MEX,MIA,,0,320,70,927
25114,AA,24,MEX,MIA,,0,738,70,927
25115,AM,321,MEX,MIA,,0,737,70,927
25116,AZ,596,MEX,MIA,Y,0,737,70,927
25117,BA,1355,MEX,MIA,Y,0,738,70,927
25118,DL,2009,MEX,MIA,,0,737,70,927
25119,IB,2822,MEX,MIA,Y,0,738,70,927
25120,US,5265,MEX,MIA,,0,738,70,927
25121,AM,321,MID,MIA,Y,0,EMJ,251,927
25122,DL,2009,MID,MIA,,0,EMJ,251,927
25123,AA,24,SJO,MIA,,0,757 738,205,927
25124,BA,1355,SJO,MIA,Y,0,757 738,205,927
25125,US,5265,SJO,MIA,,0,757 738,205,927
25126,AA,24,CDG,MIA,,0,763,1440,927
25127,AF,137,CDG,MIA,,0,77W,1440,927
25128,AY,2350,CDG,MIA,Y,0,763,1440,927
25129,AZ,596,CDG,MIA,Y,0,77W,1440,927
25130,BA,1355,CDG,MIA,Y,0,763,1440,927
25131,DL,2009,CDG,MIA,Y,0,77W,1440,927
25132,IB,2822,CDG,MIA,Y,0,763,1440,927
25133,MH,3378,CDG,MIA,,0,763,1440,927
25134,US,5265,CDG,MIA,,0,763,1440,927
25135,AZ,596,FCO,MIA,,0,772 330,2702,927
25136,DL,2009,FCO,MIA,Y,0,772 330,2702,927
25137,LH,3320,FRA,MIA,,0,388,650,927
25138,UA,5209,FRA,MIA,Y,0,388,650,927
25139,AA,24,LHR,MIA,,0,77W 777,148,927
25140,AY,2350,LHR,MIA,,0,744 777,148,927
25141,BA,1355,LHR,MIA,,0,744,148,927
25142,DL,2009,LHR,MIA,Y,0,744 333,148,927
25143,IB,2822,LHR,MIA,Y,0,77W 744 777,148,927
25144,US,5265,LHR,MIA,,0,77W 777,148,927
25145,VS,5347,LHR,MIA,,0,744 333,148,927
25146,TP,4869,LIS,MIA,,0,332 343,419,927
25147,UA,5209,LIS,MIA,Y,0,332 343,419,927
25148,AA,24,MAD,MIA,,0,763 330 340,1126,927
25149,AY,2350,MAD,MIA,,0,763 333 346,1126,927
25150,BA,1355,MAD,MIA,Y,0,763 333 346,1126,927
25151,IB,2822,MAD,MIA,,0,333 346,1126,927
25152,US,5265,MAD,MIA,,0,763,1126,927
25153,AA,24,MXP,MIA,,0,763,2443,927
25154,AY,2350,MXP,MIA,Y,0,763,2443,927
25155,BA,1355,MXP,MIA,Y,0,763,2443,927
25156,IB,2822,MXP,MIA,Y,0,763,2443,927
25157,US,5265,MXP,MIA,,0,763,2443,927
25158,AA,24,LIR,MIA,,0,738,1677,927
25159,US,5265,LIR,MIA,,0,738,1677,927
25160,AA,24,MGA,MIA,,0,738,913,927
25161,TA,2622,MGA,MIA,,0,E90 320 319,913,927
25162,US,5265,MGA,MIA,,0,738 E90 320 319,913,927
25163,DL,2009,SVO,MIA,,0,332,1300,927
25164,SU,130,SVO,MIA,,0,332,1300,927
25165,AA,24,SCL,MIA,,0,763,727,927
25166,LA,3200,SCL,MIA,,0,763,727,927
25167,US,5265,SCL,MIA,,0,763,727,927
25168,AA,24,ASU,MIA,,0,757,1151,927
25169,US,5265,ASU,MIA,,0,757,1151,927
25170,AA,24,MVD,MIA,,0,763,134,927
25171,US,5265,MVD,MIA,,0,763,134,927
25172,AA,24,POA,MIA,,0,763,312,927
25173,US,5265,POA,MIA,,0,763,312,927
25174,AA,24,BZE,MIA,,0,738,3243,927
25175,US,5265,BZE,MIA,,0,738,3243,927
25176,AA,24,RTB,MIA,,0,738,2978,927
25177,US,5265,RTB,MIA,,0,738,2978,927
25178,AA,24,SAP,MIA,,0,738,1895,927
25179,AV,515,SAP,MIA,,0,320 E90 319,1895,927
25180,UA,5209,SAP,MIA,Y,0,320 E90 319,1895,927
25181,US,5265,SAP,MIA,,0,738 320 E90 319,1895,927
25182,AA,24,TGU,MIA,,0,757,456,927
25183,US,5265,TGU,MIA,,0,757,456,927
25184,AA,24,CCS,MIA,,0,757 763 738,1700,927
25185,LA,3200,CCS,MIA,,0,763,1700,927
25186,S3,4735,CCS,MIA,,0,767 757,1700,927
25187,AA,24,CLT,MIA,,0,320 321 319 737,2741,927
25188,US,5265,CLT,MIA,,0,320 321 319 734,2741,927
25189,AA,24,KIN,MIA,,0,738,463,927
25190,US,5265,KIN,MIA,,0,738,463,927
25191,AA,24,LRM,MIA,Y,0,ER4,1631,927
25192,US,5265,LRM,MIA,,0,ER4,1631,927
25193,AA,24,MDE,MIA,,0,738,490,927
25194,AV,515,MDE,MIA,,0,319 320,490,927
25195,LA,3200,MDE,MIA,Y,0,738,490,927
25196,UA,5209,MDE,MIA,Y,0,319 320,490,927
25197,US,5265,MDE,MIA,,0,738 319 320,490,927
25198,AA,24,PAP,MIA,,0,738 763 757,694,927
25199,AF,137,PAP,MIA,,0,32A 320,694,927
25200,DL,2009,PAP,MIA,,0,32A 320,694,927
25201,US,5265,PAP,MIA,,0,738 763 757,694,927
25202,AA,24,POS,MIA,,0,757,2878,927
25203,BW,1663,POS,MIA,,0,738,2878,927
25204,US,5265,POS,MIA,,0,757,2878,927
25205,AA,24,CVG,MIA,Y,0,ER4,2597,927
25206,US,5265,CVG,MIA,,0,ER4,2597,927
25207,AA,24,DTW,MIA,,0,738,2025,927
25208,DL,2009,DTW,MIA,,0,320 M88,2025,927
25209,US,5265,DTW,MIA,,0,738,2025,927
25210,AA,24,GSO,MIA,Y,0,ER4,1304,927
25211,US,5265,GSO,MIA,,0,ER4,1304,927
25212,AA,24,LGA,MIA,,0,738,1646,927
25213,DL,2009,LGA,MIA,,0,M88 320 738,1646,927
25214,US,5265,LGA,MIA,,0,738,1646,927
25215,AA,24,MEM,MIA,Y,0,ER4,18,927
25216,US,5265,MEM,MIA,,0,ER4,18,927
25217,AA,24,MSP,MIA,,0,738,2341,927
25218,DL,2009,MSP,MIA,,0,320 M90,2341,927
25219,US,5265,MSP,MIA,,0,738,2341,927
25220,AA,24,MSY,MIA,,0,738,1755,927
25221,BA,1355,MSY,MIA,Y,0,738,1755,927
25222,IB,2822,MSY,MIA,Y,0,738,1755,927
25223,US,5265,MSY,MIA,Y,0,738,1755,927
25224,WS,5416,MSY,MIA,Y,0,738,1755,927
25225,AA,24,BOS,MIA,,0,757 738,1508,927
25226,US,5265,BOS,MIA,,0,757 738,1508,927
25227,AA,24,SJU,MIA,,0,738 757,1745,927
25228,US,5265,SJU,MIA,,0,738 757,1745,927
25229,AA,24,STT,MIA,,0,757,3169,927
25230,BA,1355,STT,MIA,Y,0,757,3169,927
25231,US,5265,STT,MIA,,0,757,3169,927
25232,AA,24,STX,MIA,,0,738,1379,927
25233,US,5265,STX,MIA,,0,738,1379,927
25234,AA,24,PLS,MIA,,0,757,430,927
25235,US,5265,PLS,MIA,,0,757,430,927
25236,9V,20004,BLA,MIA,,0,734,1445,927
25237,AA,24,PTY,MIA,,0,738,2439,927
25238,CM,1889,PTY,MIA,,0,738 73G,2439,927
25239,IB,2822,PTY,MIA,Y,0,738,2439,927
25240,UA,5209,PTY,MIA,,0,738,2439,927
25241,US,5265,PTY,MIA,,0,738,2439,927
25242,AA,24,EWR,MIA,,0,757 738,334,927
25243,UA,5209,EWR,MIA,,0,739 738 320 73G,334,927
25244,US,5265,EWR,MIA,,0,757 738,334,927
25245,AA,24,YYZ,MIA,,0,738,3121,927
25246,AC,330,YYZ,MIA,,0,E90,3121,927
25247,US,5265,YYZ,MIA,,0,738,3121,927
25248,WS,5416,YYZ,MIA,Y,0,738,3121,927
25249,AA,24,PHL,MIA,,0,738 321 757 320,2634,927
25250,US,5265,PHL,MIA,,0,738 321 752 320,2634,927
25251,AA,24,BDA,MIA,,0,738,1908,927
25252,US,5265,BDA,MIA,,0,738,1908,927
25253,AA,24,BDL,MIA,,0,738,2730,927
25254,US,5265,BDL,MIA,,0,738,2730,927
25255,AA,24,BGI,MIA,,0,757,2250,927
25256,US,5265,BGI,MIA,,0,757,2250,927
25257,AA,24,BHM,MIA,Y,0,ER4,729,927
25258,US,5265,BHM,MIA,,0,ER4,729,927
25259,AA,24,BNA,MIA,,0,738,869,927
25260,US,5265,BNA,MIA,,0,738 ER4,869,927
25261,AA,24,BWI,MIA,,0,738,1470,927
25262,US,5265,BWI,MIA,,0,738,1470,927
25263,AA,24,CHS,MIA,Y,0,ER4,2776,927
25264,US,5265,CHS,MIA,,0,ER4,2776,927
25265,AA,24,CLE,MIA,Y,0,ER4,1238,927
25266,US,5265,CLE,MIA,,0,ER4,1238,927
25267,AA,24,CMH,MIA,Y,0,ER4,502,927
25268,US,5265,CMH,MIA,Y,0,ER4,502,927
25269,AA,24,CNF,MIA,,0,763,1388,927
25270,JJ,4867,CNF,MIA,,0,763,1388,927
25271,US,5265,CNF,MIA,,0,763,1388,927
25272,AA,24,DCA,MIA,,0,738,3028,927
25273,US,5265,DCA,MIA,,0,738,3028,927
25274,AA,24,DEN,MIA,,0,738,2888,927
25275,UA,5209,DEN,MIA,,0,319,2888,927
25276,US,5265,DEN,MIA,,0,738,2888,927
25277,AA,24,GCM,MIA,,0,738,375,927
25278,KX,1682,GCM,MIA,,0,733,375,927
25279,US,5265,GCM,MIA,,0,738,375,927
25280,AA,24,GND,MIA,,0,738,2081,927
25281,US,5265,GND,MIA,,0,738,2081,927
25282,AA,24,IAD,MIA,,0,738,672,927
25283,UA,5209,IAD,MIA,,0,319,672,927
25284,US,5265,IAD,MIA,,0,738,672,927
25285,AA,24,IAH,MIA,,0,738,389,927
25286,UA,5209,IAH,MIA,,0,319 738 73G 320 739,389,927
25287,US,5265,IAH,MIA,,0,738,389,927
25288,AA,24,IND,MIA,Y,0,ER4,1287,927
25289,US,5265,IND,MIA,,0,ER4,1287,927
25290,AA,24,MAO,MIA,,0,738 763,1587,927
25291,JJ,4867,MAO,MIA,,0,738 763,1587,927
25292,US,5265,MAO,MIA,,0,738,1587,927
25293,AA,24,MBJ,MIA,,0,738 757,2678,927
25294,US,5265,MBJ,MIA,,0,738 757,2678,927
25295,AA,24,NAS,MIA,Y,0,ER4 ERD,43,927
25296,UP,1403,NAS,MIA,,0,737,43,927
25297,US,5265,NAS,MIA,,0,ER4 ERD,43,927
25298,AA,24,ORF,MIA,Y,0,ER4,2413,927
25299,US,5265,ORF,MIA,,0,ER4,2413,927
25300,AA,24,PHX,MIA,,0,738,2504,927
25301,US,5265,PHX,MIA,,0,738,2504,927
25302,AA,24,PIT,MIA,Y,0,ER4,1040,927
25303,US,5265,PIT,MIA,,0,ER4,1040,927
25304,AA,24,POP,MIA,,0,757,2262,927
25305,US,5265,POP,MIA,,0,757,2262,927
25306,AA,24,RDU,MIA,,0,738,1787,927
25307,US,5265,RDU,MIA,,0,738,1787,927
25308,AA,24,REC,MIA,,0,757,1037,927
25309,JJ,4867,REC,MIA,,0,757,1037,927
25310,US,5265,REC,MIA,,0,757,1037,927
25311,AA,24,RIC,MIA,Y,0,ER4,1044,927
25312,US,5265,RIC,MIA,,0,ER4,1044,927
25313,AA,24,SAL,MIA,,0,738,2239,927
25314,AV,515,SAL,MIA,,0,320 319 E90,2239,927
25315,UA,5209,SAL,MIA,Y,0,320 E90,2239,927
25316,US,5265,SAL,MIA,,0,320 738 E90,2239,927
25317,AA,24,SAN,MIA,,0,738,2272,927
25318,US,5265,SAN,MIA,,0,738,2272,927
25319,AA,24,SDF,MIA,Y,0,ER4,1834,927
25320,US,5265,SDF,MIA,,0,ER4,1834,927
25321,AA,24,SEA,MIA,,0,757,55,927
25322,US,5265,SEA,MIA,,0,757,55,927
25323,AA,24,SFO,MIA,,0,757 763 738,2977,927
25324,AS,439,SFO,MIA,Y,0,757 763 738,2977,927
25325,US,5265,SFO,MIA,,0,757 763 738,2977,927
25326,AA,24,SKB,MIA,,0,738,1248,927
25327,US,5265,SKB,MIA,,0,738,1248,927
25328,AA,24,STI,MIA,,0,757 738,2886,927
25329,US,5265,STI,MIA,,0,757 738,2886,927
25330,AA,24,TUL,MIA,,0,738,3172,927
25331,US,5265,TUL,MIA,,0,738,3172,927
25332,AA,24,UVF,MIA,,0,757,769,927
25333,US,5265,UVF,MIA,Y,0,757,769,927
25334,AA,24,VVI,MIA,,0,757,126,927
25335,US,5265,VVI,MIA,,0,757,126,927
25336,JJ,4867,BEL,MIA,,0,763,610,927
25337,AV,515,BAQ,MIA,,0,318 320,2323,927
25338,UA,5209,BAQ,MIA,Y,0,318 320,2323,927
25339,US,5265,BAQ,MIA,,0,318 320,2323,927
25340,AV,515,CTG,MIA,,0,318 320,2595,927
25341,UA,5209,CTG,MIA,Y,0,318 320,2595,927
25342,US,5265,CTG,MIA,,0,318 320,2595,927
25343,PY,4752,GEO,MIA,,0,733,2078,927
25344,OR,1299,SFB,MIA,,0,763,1036,927
25345,X7,1775,APF,MIA,,0,CNA,3135,927
25346,AA,24,LIM,SCL,Y,0,763,2875,727
25347,AV,515,LIM,SCL,,0,319 321,2875,727
25348,JJ,4867,LIM,SCL,Y,0,763,2875,727
25349,JL,2987,LIM,SCL,Y,0,763,2875,727
25350,KE,3163,LIM,SCL,Y,0,763,2875,727
25351,LA,3200,LIM,SCL,,0,763 320 319,2875,727
25352,AV,515,BOG,SCL,,0,330,405,727
25353,LA,3200,BOG,SCL,Y,0,763,405,727
25354,LA,3200,GYE,SCL,,0,319 763,3277,727
25355,JJ,4867,GIG,SCL,Y,0,320 319,1269,727
25356,LA,3200,GIG,SCL,,0,320 319,1269,727
25357,H2,4737,GRU,SCL,,0,319,23,727
25358,JJ,4867,GRU,SCL,,0,773 320 330,23,727
25359,LA,3200,GRU,SCL,,0,319 763 320,23,727
25360,UX,90,SSA,SCL,,0,332,1293,727
25361,DL,2009,ATL,SCL,,0,76W,2170,727
25362,KE,3163,ATL,SCL,Y,0,76W,2170,727
25363,LA,3200,SYD,SCL,Y,0,744,3066,727
25364,QF,4089,SYD,SCL,,0,744,3066,727
25365,AA,24,DFW,SCL,,0,763,2188,727
25366,LA,3200,DFW,SCL,Y,0,763,2188,727
25367,US,5265,DFW,SCL,,0,763,2188,727
25368,AC,330,EZE,SCL,,0,763,3131,727
25369,AR,412,EZE,SCL,Y,0,E90,3131,727
25370,H2,4737,EZE,SCL,,0,319,3131,727
25371,KL,3090,EZE,SCL,,0,777,3131,727
25372,LA,3200,EZE,SCL,,0,320 763 787 319,3131,727
25373,AA,24,JFK,SCL,Y,0,787,1955,727
25374,LA,3200,JFK,SCL,,0,787,1955,727
25375,AA,24,MIA,SCL,,0,763,927,727
25376,LA,3200,MIA,SCL,,0,763,927,727
25377,US,5265,MIA,SCL,,0,763,927,727
25378,LA,3200,PUJ,SCL,,0,763,576,727
25379,LA,3200,CUN,SCL,,0,763,500,727
25380,AM,321,MEX,SCL,,0,762 763,70,727
25381,LA,3200,MEX,SCL,,0,763,70,727
25382,AF,137,CDG,SCL,,0,772 77W,1440,727
25383,AZ,596,CDG,SCL,Y,0,772 77W,1440,727
25384,IB,2822,MAD,SCL,,0,346 345 342,1126,727
25385,LA,3200,MAD,SCL,,0,787,1126,727
25386,AV,515,ANF,SCL,Y,0,319,986,727
25387,H2,4737,ANF,SCL,,0,320 319,986,727
25388,LA,3200,ANF,SCL,,0,320 319,986,727
25389,5P,10650,CCP,SCL,,0,737,1237,727
25390,H2,4737,CCP,SCL,,0,319 320,1237,727
25391,LA,3200,CCP,SCL,,0,320 319,1237,727
25392,5P,10650,IQQ,SCL,,0,737,2737,727
25393,H2,4737,IQQ,SCL,,0,319 320,2737,727
25394,LA,3200,IQQ,SCL,,0,320 319,2737,727
25395,AR,412,AEP,SCL,,0,737,446,727
25396,LA,3200,AEP,SCL,,0,320,446,727
25397,LA,3200,ASU,SCL,Y,0,320,1151,727
25398,PZ,5156,ASU,SCL,,0,320,1151,727
25399,5Q,18232,MVD,SCL,,0,319,134,727
25400,LA,3200,MVD,SCL,,0,320 763,134,727
25401,LA,3200,CCS,SCL,,0,763,1700,727
25402,LA,3200,COR,SCL,,0,320,1921,727
25403,LA,3200,MDZ,SCL,,0,320 319,3207,727
25404,CM,1889,PTY,SCL,,0,738,2439,727
25405,AC,330,YYZ,SCL,,0,763,3121,727
25406,LA,3200,AKL,SCL,,0,343,1940,727
25407,QF,4089,AKL,SCL,Y,0,343,1940,727
25408,H2,4737,PMC,SCL,,0,319 320,1427,727
25409,IB,2822,PMC,SCL,Y,0,320,1427,727
25410,LA,3200,PMC,SCL,,0,320,1427,727
25411,LA,3200,ARI,SCL,,0,320,664,727
25412,LA,3200,BBA,SCL,Y,0,320,1113,727
25413,H2,4737,CJC,SCL,,0,319 320,1851,727
25414,LA,3200,CJC,SCL,,0,320,1851,727
25415,H2,4737,CPO,SCL,,0,320 319,873,727
25416,LA,3200,CPO,SCL,,0,319 320,873,727
25417,H2,4737,LSC,SCL,,0,319 320,3200,727
25418,LA,3200,LSC,SCL,Y,0,320 319,3200,727
25419,JJ,4867,PUQ,SCL,Y,0,320,3137,727
25420,LA,3200,PUQ,SCL,,0,320,3137,727
25421,LA,3200,ZAL,SCL,,0,319,1186,727
25422,H2,4737,ZCO,SCL,,0,319,1569,727
25423,LA,3200,ZCO,SCL,,0,319,1569,727
25424,LA,3200,IPC,SCL,,0,763,1005,727
25425,AC,330,LIM,YYZ,,0,763,2875,3121
25426,AC,330,BOG,YYZ,,0,763,405,3121
25427,AV,515,BOG,YYZ,Y,0,763,405,3121
25428,AC,330,ZRH,YYZ,,0,333,56,3121
25429,LX,4559,ZRH,YYZ,Y,0,333,56,3121
25430,AC,330,GRU,YYZ,,0,763,23,3121
25431,JJ,4867,GRU,YYZ,Y,0,763,23,3121
25432,AA,24,ORD,YYZ,Y,0,CR7 E75 ER4,140,3121
25433,AC,330,ORD,YYZ,,0,E75,140,3121
25434,EY,2222,ORD,YYZ,Y,0,EMJ,140,3121
25435,UA,5209,ORD,YYZ,,0,320 73G 319,140,3121
25436,US,5265,ORD,YYZ,,0,ER4 CR7,140,3121
25437,WS,5416,ORD,YYZ,Y,0,CR7 E75 ER4,140,3121
